Q13522657	Roussillon	former province of France	Roussillon
Q862002	Rouxville		Rouxville
Q70685	Rovray	municipality in Switzerland	Rovray
Q270920	Royal Academy of Arts	art institution in London, England	Royal Academy of Arts
Q523926	Royal Academy of Dramatic Art	drama school located in London, England	Royal Academy of Dramatic Art
Q1144673	Royal Academy of Music	conservatoire in London	Royal Academy of Music
Q7373617	Royal Air Force Museum Cosford		Royal Air Force Museum Cosford
Q1890450	Royal Air Force Museum London		Royal Air Force Museum London
Q2170950	Royal Alberta Museum		Royal Alberta Museum
Q7373646	Royal Albert Memorial Museum		Royal Albert Memorial Museum
Q1419633	Royal Anthropological Institute of Great Britain and Ireland		Royal Anthropological Institute of Great Britain and Ireland
Q1636176	Royal Armoury	museum in Stockholm, Sweden	Livrustkammaren
Q1759249	Royal Audiencia of Quito		Royal Audiencia of Quito
Q7373759	Royal Australian Navy Heritage Centre		Royal Australian Navy Heritage Centre
Q7373798	Royal Belfast Academical Institution	grammar school in Belfast, Northern Ireland	Royal Belfast Academical Institution
Q222297	Royal Belgian Institute of Natural Sciences		Royal Belgian Institute of Natural Sciences
Q1542695	Royal British Columbia Museum		Royal British Columbia Museum
Q1647539	Royal Canadian Mint		Royal Canadian Mint
Q335175	Royal Canadian Mounted Police		Royal Canadian Mounted Police
Q10671642	Royal Chapel	church in the Royal Palace, Stockholm, Sweden	Royal Chapel (Sweden)
Q1750428	Royal Coin Cabinet	museum in Stockholm, Sweden	Royal Coin Cabinet
Q304985	Royal College of Music	conservatoire established by royal charter in 1882	Royal College of Music
Q1796144	Royal College of Music in Stockholm	college of music in Stockholm, Sweden	Royal College of Music, Stockholm
Q16003969	Royal College of Physicians	building in London, United Kingdom	Royal College of Physicians
Q1251321	Royal Cornwall Museum		Royal Cornwall Museum
Q3375972	Royal Danish Naval Museum		Royal Danish Naval Museum
Q1140265	Royal Dramatic Theatre	theater in Stockholm, Sweden	Royal Dramatic Theatre
Q691152	Royal Geographical Society		Royal Geographical Society
Q1846516	Royal Gorge Bridge	tourist attraction near Cañon City, Colorado	Royal Gorge Bridge
Q437610	Royal Hawaiian Hotel	Hotel in Waikīkī, Honolulu, Oʻahu, Hawaii, USA	Royal Hawaiian Hotel
Q1628509	Royal Hospital Chelsea	retirement home and nursing home for British soldiers	Royal Hospital Chelsea
Q854280	Royal Institute of Technology	university in Stockholm, Sweden	Royal Institute of Technology
Q1323293	Royal Jewelry Museum		Royal Jewelry Museum
Q1950537	Royal Johannesburg & Kensington Golf Club		Royal Johannesburg & Kensington Golf Club
Q1515214	Royal Military Academy	Military university of Belgium	Royal Military Academy (Belgium)
Q7374486	Royal Military College of Canada Museum		Royal Military College of Canada Museum
Q2983872	Royal Military College Saint-Jean		Royal Military College Saint-Jean
Q951830	Royal Mint	minter of coins in the United Kingdom	Royal Mint
Q7374508	Royal Museum and Art Gallery		Beaney House of Art and Knowledge
Q779703	Royal Museum for Central Africa		Royal Museum for Central Africa
Q1471477	Royal Museum of Fine Arts	art museum in Antwerp	Royal Museum of Fine Arts Antwerp
Q1395176	Royal Museum of the Armed Forces and of Military History	museum of military history in Cinquantenaire, Brussels, Belgium	Royal Museum of the Armed Forces and Military History
Q377500	Royal Museums of Fine Arts of Belgium	group of Belgian museums in Brussels	Royal Museums of Fine Arts of Belgium
Q1796166	Royal National City Park		Royal National City Park
Q649250	Royal Ontario Museum	museum of world culture and natural history based in Toronto, Ontario	Royal Ontario Museum
Q1056152	Royal Palace of Amsterdam	palace in Amsterdam, Netherlands	Royal Palace of Amsterdam
Q7374697	Royal Park Shiodome Tower		Royal Park Shiodome Tower
Q7374770	Royal Regiment of Fusiliers Museum		Royal Regiment of Fusiliers Museum (Royal Warwickshire)
Q282749	Royal Saskatchewan Museum		Royal Saskatchewan Museum
Q2032344	Royal Saudi Air Force Museum	Saudi Arabian museum	Royal Saudi Air Force Museum
Q123885	Royal Society	English learned society for science	Royal Society
Q905549	Royal Society of Chemistry	learned society	Royal Society of Chemistry
Q2822454	Royal Swedish Academy of Agriculture and Forestry		Royal Swedish Academy of Agriculture and Forestry
Q1541450	Royal Swedish Academy of Music		Royal Swedish Academy of Music
Q3395778	Royal Swedish Academy of War Sciences		Royal Swedish Academy of War Sciences
Q254283	Royal Swedish Opera		Royal Swedish Opera
Q1796182	Royal Tropical Institute		Royal Tropical Institute
Q1472318	Royal Tyrrell Museum of Palaeontology	museum in Alberta, Canada	Royal Tyrrell Museum of Palaeontology
Q7375007	Royal West of England Academy		Royal West of England Academy
Q959134	Roza	town in Tcheliabinsk	Roza, Chelyabinsk Oblast
Q775644	Rubenshuis	former home and studio of Peter Paul Rubens now a museum	Rubenshuis
Q63751	Rubin Museum of Art	museum in New York, New York	Rubin Museum of Art
Q193380	Rubtsovsk		Rubtsovsk
Q3916266	Rudnya, Volgograd Oblast		Rudnya, Volgograd Oblast
Q4399579	Rudny, Primorsky Krai		Rudny, Primorsky Krai
Q7377462	Rudolph Tegner Museum		Rudolph Tegner Museum
Q3446844	rue Adolphe-Mille	street in Paris, France	Rue Adolphe Mille, Paris
Q3450435	rue d'Abbeville	street in Paris, France	Rue d'Abbeville
Q3450463	rue d'Alésia	street in Paris, France	Rue d'Alésia
Q3447626	rue Dauphine	street in Paris, France	Rue Dauphine
Q3450639	rue de Caumartin	street in Paris, France	Rue de Caumartin
Q2420551	rue de l'Abbaye	street in Paris, France	Rue de l'Abbaye
Q3141845	rue de la Paix	street in Paris, France	Rue de la Paix, Paris
Q3447653	rue Delesseux	street in Paris, France	Rue Delesseux, Paris
Q3451281	rue de l'Odéon	street in Paris, France	Rue de l'Odéon
Q3450880	rue de Miromesnil	street in Paris, France	Rue de Miromesnil
Q3450929	rue de Nesle	street in Paris, France	Rue de Nesle
Q290327	rue de Provence	street in Paris, France	Rue de Provence
Q141747	rue de Rivoli	street in Paris, France	Rue de Rivoli
Q2384721	rue de Seine	street in Paris, France	Rue de Seine
Q3451827	rue des Francs-Bourgeois	street in Paris, France	Rue des Francs-Bourgeois
Q3451056	rue de Solférino	street in Paris, France	Rue de Solférino
Q681926	rue de Tilsitt	street in Paris, France	Rue de Tilsitt
Q3452170	rue du Chat-qui-Pêche	street in Paris, France	Rue du Chat-qui-Pêche
Q3447934	rue Foyatier	street in Paris, France	Rue Foyatier
Q3448682	rue La Boétie	street in Paris, France	Rue La Boétie
Q3448718	rue Laffitte	street in Paris, France	Rue Laffitte
Q3449508	Rue Pierre Charron, Paris	street in Paris, France	Rue Pierre Charron, Paris
Q3449667	Rue Radziwill	street in Paris, France	Rue Radziwill
Q3449673	rue Rambuteau	Street in Paris	Rue Rambuteau
Q1027719	rue Royale	street in Paris, France	Rue Royale, Paris
Q3450425	Rue Zadkine	street in Paris, France	Rue Zadkine
Q7378090	Rufus Porter Museum	art museum and historic home in Bridgton, Maine	Rufus Porter Museum
Q1542627	Ruhr Valley Railway	railway line running from Düsseldorf-Rath to Warburg	Ruhr Valley Railway
Q2175378	Ruine Nollig		Nollig Castle
Q7378798	Ruins X	artwork by Ernest Carl Shaw	Ruins X
Q4811008	Rumelia Eyalet	Ottoman province	Rumelia Eyalet
Q90801	Rumelihisarı		Rumelihisarı
Q19899	Rundfunk Berlin-Brandenburg	public service broadcaster in Germany	Rundfunk Berlin-Brandenburg
Q565566	Rundfunk der DDR	radio broadcasting organisation of the German Democratic Republic	Rundfunk der DDR
Q1569018	Rungstedlund		Rungstedlund
Q376571	Runkelstein Castle		Runkelstein Castle
Q112634	Runnels County	county in Texas, USA	Runnels County, Texas
Q3453243	Running Fence	art installation by Christo and Jeanne-Claude	Running Fence
Q738395	Rupert's Land	territory in British North America	Rupert's Land
Q3453295	Rupriikki Media Museum		Rupriikki Media Museum
Q773526	Rural Architecture Museum of Sanok	open air museum in Poland	Museum of Folk Architecture, Sanok
Q626313	Rural City of Ararat	local government area in Victoria, Australia	Rural City of Ararat
Q2875909	Ruse Airport	closed airport in Bulgaria	Ruse Airport
Q7381305	Russell-Cotes Art Gallery & Museum	art museum in Bournemouth, United Kingdom	Russell-Cotes Art Gallery & Museum
Q159	Russia	transcontinental country in Eastern Europe and Northern Asia (this page statements are applied to the period of December 25, 1991-present)	Russia
Q83172	Russian Academy of Sciences		Russian Academy of Sciences
Q910495	Russian America	Russian colonial possessions in the Americas	Russian America
Q7382016	Russian Center of Science and Culture		Russian Center of Science and Culture, Belgrade
Q7382027	Russian Cultural Centre		Russian Cultural Centre (London)
Q34266	Russian Empire	former country	Russian Empire
Q211043	Russian Museum	art museum in Saint Petersburg, Russia	Russian Museum
Q1058832	Russian Museum of Ethnography		Russian Museum of Ethnography
Q2177011	Russian River Valley AVA	American wine region	Russian River Valley AVA
Q4355209	Russian Satellite Communications Company		Russian Satellite Communications Company
Q182049	Rustenburg	South African city	Rustenburg
Q1393801	Ruthenian Voivodeship		Ruthenian Voivodeship
Q508254	Rutherford County	county in North Carolina, United States	Rutherford County, North Carolina
Q7383343	Rutherford House		Rutherford House
Q1008836	Rutland	town in Rutland County, Vermont, surrounding the city of Rutland	Rutland (town), Vermont
Q193396	Ruza		Ruza, Ruzsky District, Moscow Oblast
Q193403	Ruzayevka		Ruzayevka
Q7274108	R. W. Norton Art Gallery	museum in Shreveport, Louisiana	R. W. Norton Art Gallery
Q2093297	Ryavallen		Ryavallen
Q2746	Ryazan	city in the center of European Russia	Ryazan
Q1540291	Ryazan Governorate		Ryazan Governorate
Q2025084	Ryazanskaya		Ryazanskaya (rural locality)
Q4402655	Ryazan State University		Ryazan State University
Q174185	Ryazhsk		Ryazhsk
Q193419	Rybnoye		Rybnoye, Ryazan Oblast
Q366683	Rydboholm Castle		Rydboholm Castle
Q587371	Ryōan-ji		Ryōan-ji
Q2625561	Ryparken station	Copenhagen S-train station	Ryparken station
Q2014831	Rytkuchi		Rytkuchi
Q28025	Ryukyu Kingdom	Old Kingdom of Ryukyu.	Ryukyu Kingdom
Q219501	Saab Group	Sweden airplane manufacturer	Saab Group
Q170361	Saar	1920-1935 of League of Nations Mandate in Western Europe	Saar (League of Nations)
Q1311497	Saatchi Gallery	real life and online contemporary art collection in London Chelsea	Saatchi Gallery
Q2245152	Sabauda Gallery		Sabauda Gallery
Q4133141	Sable Island National Park Reserve		Sable Island National Park Reserve
Q1602351	Sächsische Akademie der Künste		Sächsische Akademie der Künste
Q20264	Sächsische Schweiz	former district in Saxony, Germany	Sächsische Schweiz
Q6323	Sächsische Schweiz-Osterzgebirge	district of Saxony, Germany	Sächsische Schweiz-Osterzgebirge
Q7397040	Sacramento Valley Museum		Sacramento Valley Museum
Q7397272	Sacred Heart of Jesus	public artwork located in Indianapolis, Indiana	Sacred Heart of Jesus (Indianapolis)
Q2211082	Sacro Monte di Varallo		Sacro Monte di Varallo
Q3300324	Sadberk Hanım Museum		Sadberk Hanım Museum
Q7397672	Saddar Town		Saddar Town
Q4404723	Sadovoye, Republic of Kalmykia		Sadovoye, Republic of Kalmykia
Q7398110	Sadu House		Sadu House
Q7398480	Safe Haven Museum and Education Center		Safe Haven Museum and Education Center
Q3891462	Safety Promotion Center		Safety Promotion Center
Q2680071	Safiental		Safiental
Q906846	Säfstaholm		Sävstaholm
Q11375250	Sagano High School		Sagano High School
Q7398903	Saga Prefectural Chienkan Junior & Senior High School		Saga Prefectural Chienkan Junior & Senior High School
Q4801489	Saga Prefectural Nagoya Castle Museum		Saga Prefectural Nagoya Castle Museum
Q7398904	Saga Prefectural Saga Technical High School		Saga Prefectural Saga Technical High School
Q405472	Sagbayan	municipality in the province of Bohol, Philippines	Sagbayan, Bohol
Q15274338	Saginaw Valley Naval Ship Museum		Saginaw Valley Naval Ship Museum
Q3364513	Saguenay Fjord National Park		Saguenay Fjord National Park
Q7399665	Sahjowal		Sahjowal
Q7400110	Saikai Pearl Sea Resort	amusement park and aquarium in Sasebo, Nagasaki Prefecture, Japan	Saikai Pearl Sea Resort
Q3907528	Saint Barbara Altarpiece		Saint Barbara Altarpiece
Q861551	Saint-Domingue	French colony on the isle of Hispaniola	Saint-Domingue
Q844290	Sainte-Marie among the Hurons		Sainte-Marie among the Hurons
Q7402371	Sainte Marie among the Iroquois		Sainte Marie among the Iroquois
Q7401336	Saint George's Hospital	hospital in Stockholm, Sweden	Saint Göran Hospital
Q34497	Saint Helena Island	island in the South Atlantic Ocean	Saint Helena
Q1477827	Saint James's Church	church in Stockholm, Sweden	Saint James's Church, Stockholm
Q7401460	Saint John Jewish Historical Museum		Saint John Jewish Historical Museum
Q164289	Saint John's Church	Church of Sweden church building in Stockholm, Sweden	St. John's Church, Stockholm
Q1475413	Saint Joseph's University	private, coeducational Roman Catholic Jesuit university	Saint Joseph's University
Q3428863	Saint Lawrence church		Saint Lawrence church, Falkenberg
Q1760539	Saint Louis Art Museum	art museum in Saint Louis, Missouri	Saint Louis Art Museum
Q7401669	Saint Louis Hospital		Saint Louis Hospital
Q286096	Saint Luke Drawing the Virgin	painting by Rogier van der Weyden	Saint Luke Drawing the Virgin
Q1626816	Saint Mark		Saint Mark (Donatello)
Q15274445	Saint Martin's School of Art	art college in London, England	Saint Martin's School of Art
Q10659411	Saint Matthews church	Church of Sweden church building in Vasastan, central Stockholm, Sweden	St. Matthew's Church, Stockholm
Q7401936	Saint Mother Théodore Guérin	artwork by Teresa Clark	Saint Mother Théodore Guérin (Clark)
Q656	Saint Petersburg	federal city in Russia and the former capital	Saint Petersburg
Q49512	Saint Petersburg Governorate		Saint Petersburg Governorate
Q2495829	Saint Petersburg Mining Institute		The National Mineral Resources University (previously the Mining Institute)
Q2165080	Saint Petersburg State University of Economics	university created in 2012	Saint Petersburg State University of Economics
Q4426003	Saint Sava Serbian Orthodox Church	Serbian Orthodox Church building in Enskede, southern Stockholm, Sweden	Saint Sava Serbian Orthodox Church, Stockholm
Q7402208	Saint Teresa of Avila Church	Roman Catholic church in Bodega, California	Saint Teresa of Avila Church (Bodega, California)
Q5680073	Saitama Prefectural Kasukabe High School		Saitama Prefectural Kasukabe High School
Q7402539	Saitama Prefectural Urawa Nishi High School		Saitama Prefectural Urawa Nishi High School
Q7402540	Saitama Prefectural Warabi High School		Saitama Prefectural Warabi High School
Q13024204	Sai Thong National Park		Sai Thong National Park
Q1993908	Saji Observatory		Saji Observatory
Q7402728	Saka no Ue no Kumo Museum		Saka no Ue no Kumo Museum
Q3395851	Sakıp Sabancı Museum		Sakıp Sabancı Museum
Q7403144	Sakuma Rail Park		Sakuma Rail Park
Q7403230	Sakuya Konohana Kan		Sakuya Konohana Kan
Q2621623	Saladillo Partido		Saladillo Partido
Q193455	Salair	town in Russia	Salair (town)
Q56134	Salamanca	commune of Chile	Salamanca, Chile
Q1864572	Salar Jung Museum	art museum in India	Salar Jung Museum
Q3314828	Sala Silver Mine		Sala Silver Mine
Q193443	Salavat		Salavat, Russia
Q288115	Salavatsky District		Salavatsky District
Q1246552	Saldanha (Lisbon Metro)	metro station in Lisbon, Portugal	Saldanha (Lisbon Metro)
Q6494	Salekhard	city in the north of Russia	Salekhard
Q652382	Salem Abbey		Salem Abbey
Q7404082	Salem County, South Carolina		Salem County, South Carolina
Q516080	Salem Municipality	municipality in Stockholm County, Sweden	Salem Municipality
Q7404829	Salisbury and South Wiltshire Museum		The Salisbury Museum
Q1351061	Salk Institute for Biological Studies		Salk Institute for Biological Studies
Q2705756	Salm-Reifferscheid-Krautheim		Salm-Reifferscheid-Krautheim
Q845947	Salón de la Plástica Mexicana		Salón de la Plástica Mexicana
Q7405688	Salon de thé François		Salon de thé François
Q3854042	Salonica Eyalet	Ottoman province	Salonica Eyalet
Q676520	Sal. Oppenheim		Sal. Oppenheim
Q7405733	Salpa Line Museum		Salpa Line Museum
Q2215263	Salsali Private Museum		Salsali Private Museum
Q193473	Salsk		Salsk
Q44803	Salta Province	province of Argentina	Salta Province
Q16595	Salto Department	department of Uruguay	Salto Department
Q674427	Salvador Dali Museum	museum in St. Petersburg, Florida, USA	Salvador Dalí Museum
Q1145487	Samaná Province		Samaná Province
Q894	Samara	Russian city	Samara, Russia
